"ObjectId","Lat","Lon","Alt","name","description","Street Custom","Sign Names String","Support String","Sign Conditions String","Signs Sizes String","Signs Facing String","Signs Heights String","Signs RetroIDs String","Signs Backing String","Sign text","notes","changed","pictureFolder","pictureName","picturePath","created","altitude","accuracy"
2152,43.566139082080554,-79.82255523048661,162.928515625,"WPT 2152","h1","0","nostoplr uptabgreen to401 n","lv","","","ssss","","","al","","","","2152","2152_2017-11-04 15-14-51.png","/storage/emulated/0/MapIt/Pictures/h1/2152/2152_2017-11-04 15-14-51.png","2017-11-04-15-14-49","162.9285","0.6372"
2151,43.56582649197662,-79.82217421768655,160.523486328125,"WPT 2151","h1","0","nostoplr","lv","","","s","","","al","","","","2151","2151_2017-11-04 15-14-18.png","/storage/emulated/0/MapIt/Pictures/h1/2151/2151_2017-11-04 15-14-18.png","2017-11-04-15-14-15","160.5235","0.6243"
2150,43.56528554864326,-79.8213485799206,160.175341796875,"WPT 2150","h1","0","nostopl centrelaneonly","lv","","","s","","","al","","","","2150","2150_2017-11-04 15-13-26.png","/storage/emulated/0/MapIt/Pictures/h1/2150/2150_2017-11-04 15-13-26.png","2017-11-04-15-13-24","160.1753","0.7319"
2149,43.56474552691543,-79.8205274873635,158.02470703125,"WPT 2149","h1","0","or","uv","","","n","22","1476","al","","","","2149","2149_2017-11-04 15-12-23.png","/storage/emulated/0/MapIt/Pictures/h1/2149/2149_2017-11-04 15-12-23.png","2017-11-04-15-12-21","158.0247","0.5334"
2148,43.562501287562554,-79.81716665037675,168.09794921875,"WPT 2148","h1","0","icestab ices","lv","","","ss","84","1475","al","","","","2148","2148_2017-11-04 15-09-44.png","/storage/emulated/0/MapIt/Pictures/h1/2148/2148_2017-11-04 15-09-44.png","2017-11-04-15-09-43","168.0979","0.7721"
2147,43.56147124859854,-79.81610806541539,162.6326171875,"WPT 2147","h1","0","or mr","2v","","","nn","44 88","1473 1474","al","","","","2147","2147_2017-11-04 15-07-16.png","/storage/emulated/0/MapIt/Pictures/h1/2147/2147_2017-11-04 15-07-16.png","2017-11-04-15-07-14","162.6326","0.4928"
2146,43.56165762976525,-79.81612986813161,162.31669921875,"WPT 2146","h1","0","ol","uv","","","s","18","1472","al","","","","2146","2146_2017-11-04 15-06-18.png","/storage/emulated/0/MapIt/Pictures/h1/2146/2146_2017-11-04 15-06-18.png","2017-11-04-15-06-16","162.3167","0.4713"
2145,43.5615271248671,-79.81593527898622,162.849658203125,"WPT 2145","h1","0","s70","lv","","","s","92","1471","al","","","","2145","2145_2017-11-04 15-05-06.png","/storage/emulated/0/MapIt/Pictures/h1/2145/2145_2017-11-04 15-05-06.png","2017-11-04-15-05-04","162.8497","0.6901"
2144,43.56000397873049,-79.8144439953885,158.622119140625,"WPT 2144","h1","0","or mr","tv","","","ss","41 72","1469 1470","al","","","","2144","2144_2017-11-04 15-02-13.png","/storage/emulated/0/MapIt/Pictures/h1/2144/2144_2017-11-04 15-02-13.png","2017-11-04-15-02-10","158.6221","0.4835"
2143,43.560532894209246,-79.8150602736714,160.27373046875,"WPT 2143","h1","0","or or mr","tv","vvg","","enn","8 42 80","1466 1467 1478","al","","","","2143","2143_2017-11-04 14-59-52.png","/storage/emulated/0/MapIt/Pictures/h1/2143/2143_2017-11-04 14-59-52.png","2017-11-04-14-59-51","160.2737","0.5354"
2142,43.560813413939286,-79.81532968585088,160.1970703125,"WPT 2142","h1","0","or mr","tv","","","ss","37 72","1464 1465","al","","","","2142","2142_2017-11-04 14-58-16.png","/storage/emulated/0/MapIt/Pictures/h1/2142/2142_2017-11-04 14-58-16.png","2017-11-04-14-58-15","160.1971","0.556"
2141,43.56082896207863,-79.81516583062694,159.656298828125,"WPT 2141","h1","0","s","wv","","","e","","","al","","","","2141","2141_2017-11-04 14-57-20.png","/storage/emulated/0/MapIt/Pictures/h1/2141/2141_2017-11-04 14-57-20.png","2017-11-04-14-57-18","159.6563","0.7132"
2140,43.560854470744744,-79.8151662547225,160.454150390625,"WPT 2140","h1","0","ol","lv","","","s","47","1463","al","","","","2140","2140_2017-11-04 14-56-41.png","/storage/emulated/0/MapIt/Pictures/h1/2140/2140_2017-11-04 14-56-41.png","2017-11-04-14-56-39","160.4542","0.5452"
2139,43.55468097637731,-79.80736985120711,155.542041015625,"WPT 2139","h1","0","or mr","tv","","","ss","47 80","1461 1462","al","","","","2139","2139_2017-11-04 14-51-41.png","/storage/emulated/0/MapIt/Pictures/h1/2139/2139_2017-11-04 14-51-41.png","2017-11-04-14-51-39","155.542","0.7876"
2138,43.55507063806817,-79.80791114097883,154.941943359375,"WPT 2138","h1","0","or mr","sv","ll","","nn","24 61","1459 1460","al","","","","2138","2138_2017-11-04 14-50-10.png","/storage/emulated/0/MapIt/Pictures/h1/2138/2138_2017-11-04 14-50-10.png","2017-11-04-14-50-09","154.9419","0.6768"
2137,43.55481446912199,-79.80860203013071,154.97392578125,"WPT 2137","h1","0","or mr","tg","p","","ww","48 80","1457 1458","al","","","","2137","2137_2017-11-04 14-48-05.png","/storage/emulated/0/MapIt/Pictures/h1/2137/2137_2017-11-04 14-48-05.png","2017-11-04-14-48-04","154.9739","0.8231"
2136,43.5550952946096,-79.80832715466204,155.322314453125,"WPT 2136","h1","0","or mr","sv","","","ee","24 60","1455 1456","al","","","","2136","2136_2017-11-04 14-46-44.png","/storage/emulated/0/MapIt/Pictures/h1/2136/2136_2017-11-04 14-46-44.png","2017-11-04-14-46-42","155.3223","0.6449"
2135,43.55515641083366,-79.80841776827947,154.717822265625,"WPT 2135","h1","0","n","mv","","","e","","","al","","","","2135","2135_2017-11-04 14-46-16.png","/storage/emulated/0/MapIt/Pictures/h1/2135/2135_2017-11-04 14-46-16.png","2017-11-04-14-46-14","154.7178","0.6437"
2134,43.55519265201383,-79.80839619714425,156.637744140625,"WPT 2134","h1","0","pushtocross","sv","","","e","48","1454","al","","","","2134","2134_2017-11-04 14-45-28.png","/storage/emulated/0/MapIt/Pictures/h1/2134/2134_2017-11-04 14-45-28.png","2017-11-04-14-45-26","156.6377","0.6226"
2133,43.555259692475374,-79.80841215667351,155.119921875,"WPT 2133","h1","0","pushtocross","sv","","","s","47","1453","al","","","","2133","2133_2017-11-04 14-44-35.png","/storage/emulated/0/MapIt/Pictures/h1/2133/2133_2017-11-04 14-44-35.png","2017-11-04-14-44-33","155.1199","0.8009"
2132,43.5552679327393,-79.80841231685008,155.05693359375,"WPT 2132","h1","0","or","uv","","","s","18","1452","al","","","","2132","2132_2017-11-04 14-43-55.png","/storage/emulated/0/MapIt/Pictures/h1/2132/2132_2017-11-04 14-43-55.png","2017-11-04-14-43-54","155.0569","0.659"
2131,43.555825786733294,-79.80886287477551,155.42802734375,"WPT 2131","h1","0","or mr","2v","","","nn","11 55","1450 1451","al","","","","2131","2131_2017-11-04 14-41-52.png","/storage/emulated/0/MapIt/Pictures/h1/2131/2131_2017-11-04 14-41-52.png","2017-11-04-14-41-51","155.428","0.6019"
2130,43.55566689164425,-79.80847401156825,155.2849609375,"WPT 2130","h1","0","s70","lv","","","s","78","1449","al","","","","2130","2130_2017-11-04 14-40-51.png","/storage/emulated/0/MapIt/Pictures/h1/2130/2130_2017-11-04 14-40-51.png","2017-11-04-14-40-50","155.285","0.509"
2129,43.55539698825942,-79.80829336033275,156.007373046875,"WPT 2129","h1","0","or mr","sv","","","ss","24 60","1447 1448","al","","","2017-11-04-14-39-59","2129","2129_2017-11-04 14-39-29.png","/storage/emulated/0/MapIt/Pictures/h1/2129/2129_2017-11-04 14-39-29.png","2017-11-04-14-39-28","156.0074","0.6496"
2128,43.55547263240442,-79.80819653887556,155.172900390625,"WPT 2128","h1","0","n","mv","","","s","","","al","","","","2128","2128_2017-11-04 14-39-03.png","/storage/emulated/0/MapIt/Pictures/h1/2128/2128_2017-11-04 14-39-03.png","2017-11-04-14-39-01","155.1729","0.5688"
2127,43.55547775786181,-79.80812537817474,156.156787109375,"WPT 2127","h1","0","pushtocross","sv","","","s","48","1446","al","","","","2127","2127_2017-11-04 14-38-23.png","/storage/emulated/0/MapIt/Pictures/h1/2127/2127_2017-11-04 14-38-23.png","2017-11-04-14-38-21","156.1568","0.5633"
2126,43.55548438375081,-79.80805182955737,156.17021484375,"WPT 2126","h1","0","pushtocross","sv","","","w","47","1445","al","","","","2126","2126_2017-11-04 14-37-39.png","/storage/emulated/0/MapIt/Pictures/h1/2126/2126_2017-11-04 14-37-39.png","2017-11-04-14-37-37","156.1702","0.5469"
2125,43.55552396794519,-79.80777726326232,155.870654296875,"WPT 2125","h1","0","or mr","tv","","","ee","44 74","1443 1444","al","","","","2125","2125_2017-11-04 14-36-26.png","/storage/emulated/0/MapIt/Pictures/h1/2125/2125_2017-11-04 14-36-26.png","2017-11-04-14-36-23","155.8707","0.5577"
2124,43.555374519758516,-79.80791627996769,155.864794921875,"WPT 2124","h1","0","or mr","sv","","","ww","28 62","1441 1442","al","","","","2124","2124_2017-11-04 14-35-18.png","/storage/emulated/0/MapIt/Pictures/h1/2124/2124_2017-11-04 14-35-18.png","2017-11-04-14-35-16","155.8648","0.5644"
2123,43.55532484852574,-79.80783194217838,155.930224609375,"WPT 2123","h1","0","n","mv","","","w","","","al","","","","2123","2123_2017-11-04 14-34-54.png","/storage/emulated/0/MapIt/Pictures/h1/2123/2123_2017-11-04 14-34-54.png","2017-11-04-14-34-52","155.9302","0.5725"
2122,43.555273681373365,-79.80784438935916,156.12431640625,"WPT 2122","h1","0","pedinfo","sv","","","w","44","1440","al","","","","2122","2122_2017-11-04 14-34-11.png","/storage/emulated/0/MapIt/Pictures/h1/2122/2122_2017-11-04 14-34-11.png","2017-11-04-14-34-09","156.1243","0.4996"
2121,43.55521212470103,-79.80784158672031,155.6853515625,"WPT 2121","h1","0","pedinfo","sv","","","n","44","1439","al","","","","2121","2121_2017-11-04 14-33-21.png","/storage/emulated/0/MapIt/Pictures/h1/2121/2121_2017-11-04 14-33-21.png","2017-11-04-14-33-20","155.6854","0.8092"
2120,43.55367370239401,-79.8057499191491,153.533740234375,"WPT 2120","h1","0","s60k","wv","","","s","77","1438","al","","","","2120","2120_2017-11-04 14-31-18.png","/storage/emulated/0/MapIt/Pictures/h1/2120/2120_2017-11-04 14-31-18.png","2017-11-04-14-31-16","153.5337","0.5116"
2119,43.553093184615136,-79.80495057965891,153.09697265625,"WPT 2119","h1","0","lightahead","wv","f","","s","78","1437","al","","","","2119","2119_2017-11-04 14-30-03.png","/storage/emulated/0/MapIt/Pictures/h1/2119/2119_2017-11-04 14-30-03.png","2017-11-04-14-30-01","153.097","0.8229"
2118,43.55246308297683,-79.80407751867642,154.49736328125,"WPT 2118","h1","0","s60k","wv","l","","s","70","1436","w","","","2017-11-04-14-29-28","2118","2118_2017-11-04 14-28-32.png","/storage/emulated/0/MapIt/Pictures/h1/2118/2118_2017-11-04 14-28-32.png","2017-11-04-14-28-31","154.4974","0.5645"
2117,43.54846902529516,-79.79863604096317,152.465380859375,"WPT 2117","h1","0","s60k","hv","","","s","91","1435","al","","","2017-11-04-14-26-25","2117","2117_2017-11-04 14-25-56.png","/storage/emulated/0/MapIt/Pictures/h1/2117/2117_2017-11-04 14-25-56.png","2017-11-04-14-25-55","152.4654","1.6334"
2116,43.54300285457066,-79.79126834199087,148.717333984375,"WPT 2116","h1","0","centrelaneonly","wg","","","s","76","1434","al","","","","2116","2116_2017-11-04 14-23-49.png","/storage/emulated/0/MapIt/Pictures/h1/2116/2116_2017-11-04 14-23-49.png","2017-11-04-14-23-47","148.7173","0.5754"
2115,43.541827053021734,-79.78965523621628,151.858447265625,"WPT 2115","h1","0","centrelaneonly","wl","","","s","69","1433","al","","","","2115","2115_2017-11-04 14-22-16.png","/storage/emulated/0/MapIt/Pictures/h1/2115/2115_2017-11-04 14-22-16.png","2017-11-04-14-22-14","151.8584","0.7288"
2114,43.540742243728346,-79.78813598735178,145.811328125,"WPT 2114","h1","0","centrelaneonly","wv","","","s","72","1432","al","","","","2114","2114_2017-11-04 14-20-38.png","/storage/emulated/0/MapIt/Pictures/h1/2114/2114_2017-11-04 14-20-38.png","2017-11-04-14-20-36","145.8113","0.8306"
2113,43.53643519066827,-79.78210803311049,146.498583984375,"WPT 2113","h1","0","noparkr","tg","","","s","","","al","","","2017-11-05-23-14-34","2113","2113_2017-11-04 14-19-18.png","/storage/emulated/0/MapIt/Pictures/h1/2113/2113_2017-11-04 14-19-18.png","2017-11-04-14-19-16","146.4986","0.5347"
2112,43.53613297578613,-79.78172659025222,150.60869140625,"WPT 2112","h1","0","s60 noparklr","tg","","","ss","80","1431","al","","","","2112","2112_2017-11-04 14-17-45.png","/storage/emulated/0/MapIt/Pictures/h1/2112/2112_2017-11-04 14-17-45.png","2017-11-04-14-17-44","150.6087","0.5425"
2111,43.53525853217798,-79.78073135372506,149.77568359375,"WPT 2111","h1","0","or mr","","2v","","ss","24 64","1429 1430","al","","","","2111","2111_2017-11-04 14-15-07.png","/storage/emulated/0/MapIt/Pictures/h1/2111/2111_2017-11-04 14-15-07.png","2017-11-04-14-15-05","149.7757","0.6447"
2110,43.535411906824265,-79.78099458056204,149.537158203125,"WPT 2110","h1","0","or mr","sv","","","nn","36 70","1427 1428","al","","","","2110","2110_2017-11-04 14-13-59.png","/storage/emulated/0/MapIt/Pictures/h1/2110/2110_2017-11-04 14-13-59.png","2017-11-04-14-13-56","149.5372","0.5379"
2109,43.53533474455162,-79.78109365016098,148.834765625,"WPT 2109","h1","0","n","mv","","","n","","","al","","","","2109","2109_2017-11-04 14-13-28.png","/storage/emulated/0/MapIt/Pictures/h1/2109/2109_2017-11-04 14-13-28.png","2017-11-04-14-13-26","148.8348","0.4949"
2108,43.53531330416354,-79.78109837150623,148.909716796875,"WPT 2108","h1","0","n n","2v","","","nw","","","al","","","","2108","2108_2017-11-04 14-13-08.png","/storage/emulated/0/MapIt/Pictures/h1/2108/2108_2017-11-04 14-13-08.png","2017-11-04-14-13-06","148.9097","0.5109"
2107,43.53541455657887,-79.78129266949145,150.21123046875,"WPT 2107","h1","0","or mr","sv","pg","","ee","24 60","1425 1426","al","","","2017-11-04-14-12-48","2107","2107_2017-11-04 14-11-45.png","/storage/emulated/0/MapIt/Pictures/h1/2107/2107_2017-11-04 14-11-45.png","2017-11-04-14-11-43","150.2112","0.5851"
2106,43.53546822271346,-79.78140396746858,149.3005859375,"WPT 2106","h1","0","60mtab rightlaneends n","sv sv mv","","","eee","80","1424","al","","","","2106","2106_2017-11-04 14-10-32.png","/storage/emulated/0/MapIt/Pictures/h1/2106/2106_2017-11-04 14-10-32.png","2017-11-04-14-10-31","149.3006","0.5482"
2105,43.53562916598821,-79.78147802139938,148.5642578125,"WPT 2105","h1","0","nostoplr","hv","","20","n","","","al","","","","2105","2105_2017-11-04 14-10-00.png","/storage/emulated/0/MapIt/Pictures/h1/2105/2105_2017-11-04 14-10-00.png","2017-11-04-14-09-58","148.5643","0.8794"
2104,43.53584032298568,-79.78147617574177,149.7966796875,"WPT 2104","h1","0","or mr","2v","","","nn","24 60","1422 1423","al","","","","2104","2104_2017-11-04 14-08-51.png","/storage/emulated/0/MapIt/Pictures/h1/2104/2104_2017-11-04 14-08-51.png","2017-11-04-14-08-49","149.7967","0.5072"
2103,43.535758582528615,-79.78137410450472,148.031298828125,"WPT 2103","h1","0","owr","tf","p","","w","","","al","","","2017-11-05-23-14-04","2103","2103_2017-11-04 14-08-22.png","/storage/emulated/0/MapIt/Pictures/h1/2103/2103_2017-11-04 14-08-22.png","2017-11-04-14-08-20","148.0313","0.5057"
2102,43.535684748884705,-79.78124606928031,149.6091796875,"WPT 2102","h1","0","or mr","sv","fg","","ss","34 70","1420 1421","al","","","","2102","2102_2017-11-04 14-07-12.png","/storage/emulated/0/MapIt/Pictures/h1/2102/2102_2017-11-04 14-07-12.png","2017-11-04-14-07-10","149.6092","0.4672"
2101,43.53576394554875,-79.78119663536745,149.577685546875,"WPT 2101","h1","0","n","mv","","","s","","","al","","","","2101","2101_2017-11-04 14-06-47.png","/storage/emulated/0/MapIt/Pictures/h1/2101/2101_2017-11-04 14-06-47.png","2017-11-04-14-06-45","149.5777","0.508"
2100,43.535772777700004,-79.78111799722319,149.371875,"WPT 2100","h1","0","pushtocross pedinfo","sv","lp","","ss","42 54","1418","al","","","","2100","2100_2017-11-04 14-05-37.png","/storage/emulated/0/MapIt/Pictures/h1/2100/2100_2017-11-04 14-05-37.png","2017-11-04-14-05-36","149.3719","0.5907"
2099,43.535667396465215,-79.78094398241956,149.660693359375,"WPT 2099","h1","0","or mr","sv","","","ww","41 80","1416 1417","al","","","","2099","2099_2017-11-04 14-04-31.png","/storage/emulated/0/MapIt/Pictures/h1/2099/2099_2017-11-04 14-04-31.png","2017-11-04-14-04-29","149.6607","0.5299"
2098,43.53560156455478,-79.78084601194314,149.918017578125,"WPT 2098","h1","0","80mtab rightlaneends n","sv sv mv","ff","","www","80","1415","al","","","","2098","2098_2017-11-04 14-02-59.png","/storage/emulated/0/MapIt/Pictures/h1/2098/2098_2017-11-04 14-02-59.png","2017-11-04-14-02-58","149.918","0.5501"
2097,43.5355354236799,-79.7808462326957,149.829150390625,"WPT 2097","h1","0","pushtocross pedinfo","sv","","","nn","44 57","1413 1414","al","","","","2097","2097_2017-11-04 14-01-45.png","/storage/emulated/0/MapIt/Pictures/h1/2097/2097_2017-11-04 14-01-45.png","2017-11-04-14-01-43","149.8292","0.6101"
2096,43.53486156043073,-79.77997828451953,151.6326171875,"WPT 2096","h1","0","noparklr","lv","p","","","82","1412","al","","","","2096","2096_2017-11-04 14-00-00.png","/storage/emulated/0/MapIt/Pictures/h1/2096/2096_2017-11-04 14-00-00.png","2017-11-04-13-59-58","151.6326","0.5193"
2095,43.53454329188935,-79.77951420639147,149.037158203125,"WPT 2095","h1","0","lightahead","wf","","","s","73","1411","al","","","","2095","2095_2017-11-04 13-58-44.png","/storage/emulated/0/MapIt/Pictures/h1/2095/2095_2017-11-04 13-58-44.png","2017-11-04-13-58-42","149.0372","0.5242"
2094,43.533656123859146,-79.77837341868144,149.8884765625,"WPT 2094","h1","0","s60b","wv","f","","s","62","1410","al","","","2017-11-04-13-57-44","2094","2094_2017-11-04 13-57-14.png","/storage/emulated/0/MapIt/Pictures/h1/2094/2094_2017-11-04 13-57-14.png","2017-11-04-13-57-13","149.8885","0.5035"
2093,43.53205899782097,-79.77618670137781,144.70146484375,"WPT 2093","h1","0","s60ahead","uv","","","s","70","1409","al","","","","2093","2093_2017-11-04 13-55-41.png","/storage/emulated/0/MapIt/Pictures/h1/2093/2093_2017-11-04 13-55-41.png","2017-11-04-13-55-40","144.7015","0.5808"
2092,43.53154871831248,-79.77551494714317,144.5955078125,"WPT 2092","h1","0","ol","uv","","","s","22","1408","al","","","","2092","2092_2017-11-04 13-54-41.png","/storage/emulated/0/MapIt/Pictures/h1/2092/2092_2017-11-04 13-54-41.png","2017-11-04-13-54-39","144.5955","0.6776"
2091,43.52190523762238,-79.7626506628767,153.943896484375,"WPT 2091","h1","0","vehiclesturningahead","wf","f","","s","78","1407","al","","","2017-11-04-13-53-05","2091","2091_2017-11-04 13-52-05.png","/storage/emulated/0/MapIt/Pictures/h1/2091/2091_2017-11-04 13-52-05.png","2017-11-04-13-52-04","153.9439","1.2582"
2090,43.52011028085053,-79.7601285704477,148.159716796875,"WPT 2090","h1","0","or","uv","","","n","37","1406","al","","","","2090","2090_2017-11-04 13-50-34.png","/storage/emulated/0/MapIt/Pictures/h1/2090/2090_2017-11-04 13-50-34.png","2017-11-04-13-50-33","148.1597","0.5032"
2089,43.51927062242976,-79.75903983426542,145.13896484375,"WPT 2089","h1","0","ol","uv","","","s","24","1405","al","","","","2089","2089_2017-11-04 13-49-27.png","/storage/emulated/0/MapIt/Pictures/h1/2089/2089_2017-11-04 13-49-27.png","2017-11-04-13-49-25","145.139","0.5063"
2088,43.517070632673494,-79.75616191351219,150.05791015625,"WPT 2088","h1","0","bothdirection stopforbus 2000fine","d6","ppf","","sss","58 73","1403 1404","al","","","","2088","2088_2017-11-04 13-47-04.png","/storage/emulated/0/MapIt/Pictures/h1/2088/2088_2017-11-04 13-47-04.png","2017-11-04-13-47-02","150.0579","0.58"
2087,43.516583111255386,-79.75568797406049,149.527392578125,"WPT 2087","h1","0","speeding keepsafe","d6","","","ss","51 70","1401 1402","al","","","","2087","2087_2017-11-04 13-44-40.png","/storage/emulated/0/MapIt/Pictures/h1/2087/2087_2017-11-04 13-44-40.png","2017-11-04-13-44-39","149.5274","0.4905"
2086,43.516557065726374,-79.75567511987538,149.36845703125,"WPT 2086","h1","0","ol gw","op","","","ss","28 61","1399 1400","al","","","","2086","2086_2017-11-04 13-43-18.png","/storage/emulated/0/MapIt/Pictures/h1/2086/2086_2017-11-04 13-43-18.png","2017-11-04-13-43-16","149.3685","0.4784"
2085,43.51604452990887,-79.75523717217766,150.694384765625,"WPT 2085","h1","0","s80","wv","f","","s","84","1398","al","","","2017-11-04-13-42-42","2085","2085_2017-11-04 13-41-53.png","/storage/emulated/0/MapIt/Pictures/h1/2085/2085_2017-11-04 13-41-53.png","2017-11-04-13-41-52","150.6944","0.4675"
2084,43.515882981257164,-79.7550883138847,150.886767578125,"WPT 2084","h1","0","hwy3","uv","","","s","93","1397","al","","","","2084","2084_2017-11-04 13-40-46.png","/storage/emulated/0/MapIt/Pictures/h1/2084/2084_2017-11-04 13-40-46.png","2017-11-04-13-40-45","150.8868","0.496"
2083,43.5146570020388,-79.75427428982584,153.514697265625,"WPT 2083","h1","0","or mr","2v","ff","","ss","24 60","1395 1396","al","","","","2083","2083_2017-11-04 13-38-03.png","/storage/emulated/0/MapIt/Pictures/h1/2083/2083_2017-11-04 13-38-03.png","2017-11-04-13-38-02","153.5147","0.4917"
2082,43.51508424981239,-79.75466281446097,152.452685546875,"WPT 2082","h1","0","or mr","sv","ll","","nn","25 61","1393 1394","al","","","2017-11-04-13-37-38","2082","2082_2017-11-04 13-36-20.png","/storage/emulated/0/MapIt/Pictures/h1/2082/2082_2017-11-04 13-36-20.png","2017-11-04-13-36-18","152.4527","0.4616"
2081,43.514898507759426,-79.75461777854252,153.249072265625,"WPT 2081","h1","0","s80 hwy3","uf","","","nn","64","1392","al","","","","2081","2081_2017-11-04 13-34-39.png","/storage/emulated/0/MapIt/Pictures/h1/2081/2081_2017-11-04 13-34-39.png","2017-11-04-13-34-37","153.2491","0.5487"
2080,43.51496214722829,-79.75467932277934,153.3376953125,"WPT 2080","h1","0","n","mv","","","n","","","al","","","","2080","2080_2017-11-04 13-34-19.png","/storage/emulated/0/MapIt/Pictures/h1/2080/2080_2017-11-04 13-34-19.png","2017-11-04-13-34-18","153.3377","0.5804"
2079,43.51514678576859,-79.75504807129983,151.5935546875,"WPT 2079","h1","0","notruck n","sv mv","","","ee","","","al","","","","2079","2079_2017-11-04 13-33-28.png","/storage/emulated/0/MapIt/Pictures/h1/2079/2079_2017-11-04 13-33-28.png","2017-11-04-13-33-26","151.5936","0.4599"
2078,43.51529425392164,-79.75497492078648,152.067431640625,"WPT 2078","h1","0","n n","2v","","","nw","","","al","","","","2078","2078_2017-11-04 13-33-00.png","/storage/emulated/0/MapIt/Pictures/h1/2078/2078_2017-11-04 13-33-00.png","2017-11-04-13-32-56","152.0674","0.4582"
2077,43.51588836500741,-79.75527158815021,150.370654296875,"WPT 2077","h1","0","or mr","2v","","","nn","24 60","1390 1391","al","","","","2077","2077_2017-11-04 13-31-19.png","/storage/emulated/0/MapIt/Pictures/h1/2077/2077_2017-11-04 13-31-19.png","2017-11-04-13-31-17","150.3707","0.4751"
2076,43.5154842129532,-79.75487867591619,152.190234375,"WPT 2076","h1","0","or mr","sv","ff","","ss","24 60","1388 1389","al","","","","2076","2076_2017-11-04 13-29-46.png","/storage/emulated/0/MapIt/Pictures/h1/2076/2076_2017-11-04 13-29-46.png","2017-11-04-13-29-44","152.1902","0.4934"
2075,43.515609731713994,-79.75487424789026,151.179248046875,"WPT 2075","h1","0","n","mv","","","s","","","al","","","","2075","2075_2017-11-04 13-29-21.png","/storage/emulated/0/MapIt/Pictures/h1/2075/2075_2017-11-04 13-29-21.png","2017-11-04-13-29-20","151.1792","0.4848"
2074,43.515497670735385,-79.75442612372535,151.1052734375,"WPT 2074","h1","0","begintab s60","wv","","","w","72 77","1386 1387","al","","","2017-11-04-13-27-50","2074","2074_2017-11-04 13-27-11.png","/storage/emulated/0/MapIt/Pictures/h1/2074/2074_2017-11-04 13-27-11.png","2017-11-04-13-27-09","151.1053","0.5296"
2073,43.515361733003374,-79.75453715070034,151.98564453125,"WPT 2073","h1","0","n","mv","","","w","","","al","","","","2073","2073_2017-11-04 13-26-41.png","/storage/emulated/0/MapIt/Pictures/h1/2073/2073_2017-11-04 13-26-41.png","2017-11-04-13-26-39","151.9856","0.5378"
2072,43.51520370660546,-79.75455386485919,152.274951171875,"WPT 2072","h1","0","n n","2v","","","nw","","","al","","","","2072","2072_2017-11-04 13-26-12.png","/storage/emulated/0/MapIt/Pictures/h1/2072/2072_2017-11-04 13-26-12.png","2017-11-04-13-26-11","152.275","0.5417"
2071,43.51320298177234,-79.75287523932639,155.43193359375,"WPT 2071","h1","0","roadname","d4v","","","s","82","1385","al","","","2017-11-05-23-13-26","2071","2071_2017-11-04 13-24-16.png","/storage/emulated/0/MapIt/Pictures/h1/2071/2071_2017-11-04 13-24-16.png","2017-11-04-13-24-14","155.4319","0.4849"
